,year,gross,popularity,imdb_score,vote_average,genre
234827,2010,67805466,5.3,6.9,6.3,Action
234828,2010,67805466,5.3,4.3,6.3,Action
234829,2010,67805466,5.3,5.9,6.3,Action
234831,2010,67805466,5.3,4.4,6.3,Action
234832,2010,67805466,5.3,7.5,6.3,Action
234835,2010,67805466,5.3,8.1,6.3,Action
234837,2010,67805466,5.3,4.6,6.3,Action
234839,2010,67805466,5.3,5.4,6.3,Action
234842,2010,67805466,5.3,7.7,6.3,Action
234845,2010,67805466,5.3,5.7,6.3,Action
234846,2010,67805466,5.3,7.1,6.3,Action
234856,2010,67805466,5.3,4.7,6.3,Action
234857,2010,67805466,5.3,7.2,6.3,Action
234865,2010,67805466,5.3,7.6,6.3,Action
234866,2010,67805466,5.3,5.6,6.3,Action
234872,2010,67805466,5.3,3.8,6.3,Action
234874,2010,67805466,5.3,6.2,6.3,Action
234880,2010,67805466,5.3,7.4,6.3,Action
234886,2010,67805466,5.3,5.2,6.3,Action
234890,2010,67805466,5.3,4.8,6.3,Action
234904,2010,67805466,5.3,3.5,6.3,Action
234911,2010,67805466,5.3,5.1,6.3,Action
234921,2010,67805466,5.3,8.0,6.3,Action
234933,2010,67805466,5.3,3.6,6.3,Action
234941,2010,67805466,5.3,7.9,6.3,Action
234973,2010,67805466,5.3,3.4,6.3,Action
235015,2010,67805466,5.3,2.7,6.3,Action
235017,2010,67805466,5.3,3.0,6.3,Action
235030,2010,67805466,5.3,3.9,6.3,Action
235032,2010,67805466,5.3,7.8,6.3,Thriller
235033,2010,67805466,5.3,6.7,6.3,Thriller
235034,2010,67805466,5.3,6.5,6.3,Thriller
235035,2010,67805466,5.3,6.8,6.3,Thriller
235036,2010,67805466,5.3,8.3,6.3,Thriller
235037,2010,67805466,5.3,6.6,6.3,Thriller
235038,2010,67805466,5.3,7.0,6.3,Thriller
235039,2010,67805466,5.3,6.4,6.3,Thriller
235040,2010,67805466,5.3,8.2,6.3,Thriller
235041,2010,67805466,5.3,8.8,6.3,Thriller
235042,2010,67805466,5.3,6.1,6.3,Thriller
235043,2010,67805466,5.3,6.3,6.3,Thriller
235044,2010,67805466,5.3,5.8,6.3,Thriller
235045,2010,67805466,5.3,4.2,6.3,Thriller
235047,2010,67805466,5.3,7.3,6.3,Thriller
235050,2010,67805466,5.3,5.3,6.3,Thriller
235052,2010,67805466,5.3,4.9,6.3,Thriller
235053,2010,67805466,5.3,5.5,6.3,Thriller
235055,2010,67805466,5.3,6.0,6.3,Thriller
235057,2010,67805466,5.3,6.9,6.3,Thriller
235058,2010,67805466,5.3,4.3,6.3,Thriller
235059,2010,67805466,5.3,5.9,6.3,Thriller
235061,2010,67805466,5.3,4.4,6.3,Thriller
235062,2010,67805466,5.3,7.5,6.3,Thriller
235065,2010,67805466,5.3,8.1,6.3,Thriller
235067,2010,67805466,5.3,4.6,6.3,Thriller
235069,2010,67805466,5.3,5.4,6.3,Thriller
235072,2010,67805466,5.3,7.7,6.3,Thriller
235075,2010,67805466,5.3,5.7,6.3,Thriller
235076,2010,67805466,5.3,7.1,6.3,Thriller
235086,2010,67805466,5.3,4.7,6.3,Thriller
235087,2010,67805466,5.3,7.2,6.3,Thriller
235095,2010,67805466,5.3,7.6,6.3,Thriller
235096,2010,67805466,5.3,5.6,6.3,Thriller
235102,2010,67805466,5.3,3.8,6.3,Thriller
235104,2010,67805466,5.3,6.2,6.3,Thriller
235110,2010,67805466,5.3,7.4,6.3,Thriller
235116,2010,67805466,5.3,5.2,6.3,Thriller
235120,2010,67805466,5.3,4.8,6.3,Thriller
235134,2010,67805466,5.3,3.5,6.3,Thriller
235141,2010,67805466,5.3,5.1,6.3,Thriller
235151,2010,67805466,5.3,8.0,6.3,Thriller
235163,2010,67805466,5.3,3.6,6.3,Thriller
235171,2010,67805466,5.3,7.9,6.3,Thriller
235203,2010,67805466,5.3,3.4,6.3,Thriller
235245,2010,67805466,5.3,2.7,6.3,Thriller
235247,2010,67805466,5.3,3.0,6.3,Thriller
235260,2010,67805466,5.3,3.9,6.3,Thriller
235262,2001,257325802,5.0,6.7,6.4,Action
235263,2001,257325802,5.0,6.1,6.4,Action
235264,2001,257325802,5.0,6.4,6.4,Action
235265,2001,257325802,5.0,7.5,6.4,Action
235266,2001,257325802,5.0,8.1,6.4,Action
235267,2001,257325802,5.0,8.8,6.4,Action
235268,2001,257325802,5.0,6.8,6.4,Action
235269,2001,257325802,5.0,4.4,6.4,Action
235270,2001,257325802,5.0,5.7,6.4,Action
235271,2001,257325802,5.0,6.3,6.4,Action
235272,2001,257325802,5.0,7.7,6.4,Action
235274,2001,257325802,5.0,5.9,6.4,Action
235275,2001,257325802,5.0,6.6,6.4,Action
235277,2001,257325802,5.0,7.1,6.4,Action
235278,2001,257325802,5.0,7.0,6.4,Action
235280,2001,257325802,5.0,7.8,6.4,Action
235281,2001,257325802,5.0,7.6,6.4,Action
235282,2001,257325802,5.0,6.5,6.4,Action
235283,2001,257325802,5.0,8.2,6.4,Action
235285,2001,257325802,5.0,4.7,6.4,Action
235286,2001,257325802,5.0,4.6,6.4,Action
235287,2001,257325802,5.0,6.9,6.4,Action
235288,2001,257325802,5.0,4.5,6.4,Action
235290,2001,257325802,5.0,6.2,6.4,Action
235293,2001,257325802,5.0,5.2,6.4,Action
235297,2001,257325802,5.0,5.5,6.4,Action
235298,2001,257325802,5.0,7.9,6.4,Action
235302,2001,257325802,5.0,7.4,6.4,Action
235317,2001,257325802,5.0,8.4,6.4,Action
235319,2001,257325802,5.0,5.8,6.4,Action
235322,2001,257325802,5.0,5.6,6.4,Action
235326,2001,257325802,5.0,5.4,6.4,Action
235327,2001,257325802,5.0,4.8,6.4,Action
235330,2001,257325802,5.0,6.0,6.4,Action
235344,2001,257325802,5.0,8.0,6.4,Action
235345,2001,257325802,5.0,4.9,6.4,Action
235354,2001,257325802,5.0,5.3,6.4,Action
235363,2001,257325802,5.0,4.1,6.4,Action
235366,2001,257325802,5.0,8.6,6.4,Action
235368,2001,257325802,5.0,7.3,6.4,Action
235386,2001,257325802,5.0,3.9,6.4,Action
235409,2001,257325802,5.0,2.1,6.4,Action
235436,2001,257325802,5.0,7.2,6.4,Action
235450,2001,257325802,5.0,6.7,6.4,Comedy
235451,2001,257325802,5.0,6.1,6.4,Comedy
235452,2001,257325802,5.0,6.4,6.4,Comedy
235453,2001,257325802,5.0,7.5,6.4,Comedy
235454,2001,257325802,5.0,8.1,6.4,Comedy
235455,2001,257325802,5.0,8.8,6.4,Comedy
235456,2001,257325802,5.0,6.8,6.4,Comedy
235457,2001,257325802,5.0,4.4,6.4,Comedy
235458,2001,257325802,5.0,5.7,6.4,Comedy
235459,2001,257325802,5.0,6.3,6.4,Comedy
235460,2001,257325802,5.0,7.7,6.4,Comedy
235462,2001,257325802,5.0,5.9,6.4,Comedy
235463,2001,257325802,5.0,6.6,6.4,Comedy
235465,2001,257325802,5.0,7.1,6.4,Comedy
235466,2001,257325802,5.0,7.0,6.4,Comedy
235468,2001,257325802,5.0,7.8,6.4,Comedy
235469,2001,257325802,5.0,7.6,6.4,Comedy
235470,2001,257325802,5.0,6.5,6.4,Comedy
235471,2001,257325802,5.0,8.2,6.4,Comedy
235473,2001,257325802,5.0,4.7,6.4,Comedy
235474,2001,257325802,5.0,4.6,6.4,Comedy
235475,2001,257325802,5.0,6.9,6.4,Comedy
235476,2001,257325802,5.0,4.5,6.4,Comedy
235478,2001,257325802,5.0,6.2,6.4,Comedy
235481,2001,257325802,5.0,5.2,6.4,Comedy
235485,2001,257325802,5.0,5.5,6.4,Comedy
235486,2001,257325802,5.0,7.9,6.4,Comedy
235490,2001,257325802,5.0,7.4,6.4,Comedy
235505,2001,257325802,5.0,8.4,6.4,Comedy
235507,2001,257325802,5.0,5.8,6.4,Comedy
235510,2001,257325802,5.0,5.6,6.4,Comedy
235514,2001,257325802,5.0,5.4,6.4,Comedy
235515,2001,257325802,5.0,4.8,6.4,Comedy
235518,2001,257325802,5.0,6.0,6.4,Comedy
235532,2001,257325802,5.0,8.0,6.4,Comedy
235533,2001,257325802,5.0,4.9,6.4,Comedy
235542,2001,257325802,5.0,5.3,6.4,Comedy
235551,2001,257325802,5.0,4.1,6.4,Comedy
235554,2001,257325802,5.0,8.6,6.4,Comedy
235556,2001,257325802,5.0,7.3,6.4,Comedy
235574,2001,257325802,5.0,3.9,6.4,Comedy
235597,2001,257325802,5.0,2.1,6.4,Comedy
235624,2001,257325802,5.0,7.2,6.4,Comedy
235638,2001,257325802,5.0,6.7,6.4,Crime
235639,2001,257325802,5.0,6.1,6.4,Crime
235640,2001,257325802,5.0,6.4,6.4,Crime
235641,2001,257325802,5.0,7.5,6.4,Crime
235642,2001,257325802,5.0,8.1,6.4,Crime
235643,2001,257325802,5.0,8.8,6.4,Crime
235644,2001,257325802,5.0,6.8,6.4,Crime
235645,2001,257325802,5.0,4.4,6.4,Crime
235646,2001,257325802,5.0,5.7,6.4,Crime
235647,2001,257325802,5.0,6.3,6.4,Crime
235648,2001,257325802,5.0,7.7,6.4,Crime
235650,2001,257325802,5.0,5.9,6.4,Crime
235651,2001,257325802,5.0,6.6,6.4,Crime
235653,2001,257325802,5.0,7.1,6.4,Crime
235654,2001,257325802,5.0,7.0,6.4,Crime
235656,2001,257325802,5.0,7.8,6.4,Crime
235657,2001,257325802,5.0,7.6,6.4,Crime
235658,2001,257325802,5.0,6.5,6.4,Crime
235659,2001,257325802,5.0,8.2,6.4,Crime
235661,2001,257325802,5.0,4.7,6.4,Crime
235662,2001,257325802,5.0,4.6,6.4,Crime
235663,2001,257325802,5.0,6.9,6.4,Crime
235664,2001,257325802,5.0,4.5,6.4,Crime
235666,2001,257325802,5.0,6.2,6.4,Crime
235669,2001,257325802,5.0,5.2,6.4,Crime
235673,2001,257325802,5.0,5.5,6.4,Crime
235674,2001,257325802,5.0,7.9,6.4,Crime
235678,2001,257325802,5.0,7.4,6.4,Crime
235693,2001,257325802,5.0,8.4,6.4,Crime
235695,2001,257325802,5.0,5.8,6.4,Crime
235698,2001,257325802,5.0,5.6,6.4,Crime
235702,2001,257325802,5.0,5.4,6.4,Crime
235703,2001,257325802,5.0,4.8,6.4,Crime
235706,2001,257325802,5.0,6.0,6.4,Crime
235720,2001,257325802,5.0,8.0,6.4,Crime
235721,2001,257325802,5.0,4.9,6.4,Crime
235730,2001,257325802,5.0,5.3,6.4,Crime
235739,2001,257325802,5.0,4.1,6.4,Crime
235742,2001,257325802,5.0,8.6,6.4,Crime
235744,2001,257325802,5.0,7.3,6.4,Crime
235762,2001,257325802,5.0,3.9,6.4,Crime
235785,2001,257325802,5.0,2.1,6.4,Crime
235812,2001,257325802,5.0,7.2,6.4,Crime
235826,2001,257325802,5.0,6.7,6.4,Thriller
235827,2001,257325802,5.0,6.1,6.4,Thriller
235828,2001,257325802,5.0,6.4,6.4,Thriller
235829,2001,257325802,5.0,7.5,6.4,Thriller
235830,2001,257325802,5.0,8.1,6.4,Thriller
235831,2001,257325802,5.0,8.8,6.4,Thriller
235832,2001,257325802,5.0,6.8,6.4,Thriller
235833,2001,257325802,5.0,4.4,6.4,Thriller
235834,2001,257325802,5.0,5.7,6.4,Thriller
235835,2001,257325802,5.0,6.3,6.4,Thriller
235836,2001,257325802,5.0,7.7,6.4,Thriller
235838,2001,257325802,5.0,5.9,6.4,Thriller
235839,2001,257325802,5.0,6.6,6.4,Thriller
235841,2001,257325802,5.0,7.1,6.4,Thriller
235842,2001,257325802,5.0,7.0,6.4,Thriller
235844,2001,257325802,5.0,7.8,6.4,Thriller
235845,2001,257325802,5.0,7.6,6.4,Thriller
235846,2001,257325802,5.0,6.5,6.4,Thriller
235847,2001,257325802,5.0,8.2,6.4,Thriller
235849,2001,257325802,5.0,4.7,6.4,Thriller
235850,2001,257325802,5.0,4.6,6.4,Thriller
235851,2001,257325802,5.0,6.9,6.4,Thriller
235852,2001,257325802,5.0,4.5,6.4,Thriller
235854,2001,257325802,5.0,6.2,6.4,Thriller
235857,2001,257325802,5.0,5.2,6.4,Thriller
235861,2001,257325802,5.0,5.5,6.4,Thriller
235862,2001,257325802,5.0,7.9,6.4,Thriller
235866,2001,257325802,5.0,7.4,6.4,Thriller
235881,2001,257325802,5.0,8.4,6.4,Thriller
235883,2001,257325802,5.0,5.8,6.4,Thriller
235886,2001,257325802,5.0,5.6,6.4,Thriller
235890,2001,257325802,5.0,5.4,6.4,Thriller
235891,2001,257325802,5.0,4.8,6.4,Thriller
235894,2001,257325802,5.0,6.0,6.4,Thriller
235908,2001,257325802,5.0,8.0,6.4,Thriller
235909,2001,257325802,5.0,4.9,6.4,Thriller
235918,2001,257325802,5.0,5.3,6.4,Thriller
235927,2001,257325802,5.0,4.1,6.4,Thriller
235930,2001,257325802,5.0,8.6,6.4,Thriller
235932,2001,257325802,5.0,7.3,6.4,Thriller
235950,2001,257325802,5.0,3.9,6.4,Thriller
235973,2001,257325802,5.0,2.1,6.4,Thriller
236000,2001,257325802,5.0,7.2,6.4,Thriller
236014,2000,55464351,2.8,6.5,6.3,Drama
236015,2000,55464351,2.8,6.0,6.3,Drama
236016,2000,55464351,2.8,6.1,6.3,Drama
236017,2000,55464351,2.8,6.4,6.3,Drama
236018,2000,55464351,2.8,7.1,6.3,Drama
236020,2000,55464351,2.8,8.5,6.3,Drama
236021,2000,55464351,2.8,7.3,6.3,Drama
236022,2000,55464351,2.8,6.9,6.3,Drama
236023,2000,55464351,2.8,6.6,6.3,Drama
236024,2000,55464351,2.8,5.5,6.3,Drama
236025,2000,55464351,2.8,5.7,6.3,Drama
236026,2000,55464351,2.8,5.6,6.3,Drama
236027,2000,55464351,2.8,7.7,6.3,Drama
236028,2000,55464351,2.8,4.8,6.3,Drama
236029,2000,55464351,2.8,4.3,6.3,Drama
236030,2000,55464351,2.8,5.9,6.3,Drama
236031,2000,55464351,2.8,5.3,6.3,Drama
236033,2000,55464351,2.8,2.4,6.3,Drama
236035,2000,55464351,2.8,4.1,6.3,Drama
236036,2000,55464351,2.8,7.4,6.3,Drama
236039,2000,55464351,2.8,7.2,6.3,Drama
236043,2000,55464351,2.8,6.2,6.3,Drama
236044,2000,55464351,2.8,5.0,6.3,Drama
236046,2000,55464351,2.8,6.7,6.3,Drama
236048,2000,55464351,2.8,7.9,6.3,Drama
236050,2000,55464351,2.8,3.6,6.3,Drama
236051,2000,55464351,2.8,7.0,6.3,Drama
236059,2000,55464351,2.8,7.6,6.3,Drama
236063,2000,55464351,2.8,5.8,6.3,Drama
236069,2000,55464351,2.8,4.7,6.3,Drama
236072,2000,55464351,2.8,5.1,6.3,Drama
236076,2000,55464351,2.8,6.3,6.3,Drama
236083,2000,55464351,2.8,7.8,6.3,Drama
236086,2000,55464351,2.8,4.9,6.3,Drama
236113,2000,55464351,2.8,6.8,6.3,Drama
236115,2000,55464351,2.8,4.0,6.3,Drama
236117,2000,55464351,2.8,4.6,6.3,Drama
236128,2000,55464351,2.8,8.0,6.3,Drama
236131,2000,55464351,2.8,8.3,6.3,Drama
236149,2000,55464351,2.8,7.5,6.3,Drama
236156,2000,55464351,2.8,8.4,6.3,Drama
236163,2000,55464351,2.8,4.4,6.3,Drama
236165,2000,55464351,2.8,8.1,6.3,Drama
236167,2000,55464351,2.8,2.8,6.3,Drama
236176,2000,55464351,2.8,4.2,6.3,Drama
236185,2000,55464351,2.8,6.5,6.3,Horror
236186,2000,55464351,2.8,6.0,6.3,Horror
236187,2000,55464351,2.8,6.1,6.3,Horror
236188,2000,55464351,2.8,6.4,6.3,Horror
236189,2000,55464351,2.8,7.1,6.3,Horror
236191,2000,55464351,2.8,8.5,6.3,Horror
236192,2000,55464351,2.8,7.3,6.3,Horror
236193,2000,55464351,2.8,6.9,6.3,Horror
236194,2000,55464351,2.8,6.6,6.3,Horror
236195,2000,55464351,2.8,5.5,6.3,Horror
236196,2000,55464351,2.8,5.7,6.3,Horror
236197,2000,55464351,2.8,5.6,6.3,Horror
236198,2000,55464351,2.8,7.7,6.3,Horror
236199,2000,55464351,2.8,4.8,6.3,Horror
236200,2000,55464351,2.8,4.3,6.3,Horror
236201,2000,55464351,2.8,5.9,6.3,Horror
236202,2000,55464351,2.8,5.3,6.3,Horror
236204,2000,55464351,2.8,2.4,6.3,Horror
236206,2000,55464351,2.8,4.1,6.3,Horror
236207,2000,55464351,2.8,7.4,6.3,Horror
236210,2000,55464351,2.8,7.2,6.3,Horror
236214,2000,55464351,2.8,6.2,6.3,Horror
236215,2000,55464351,2.8,5.0,6.3,Horror
236217,2000,55464351,2.8,6.7,6.3,Horror
236219,2000,55464351,2.8,7.9,6.3,Horror
236221,2000,55464351,2.8,3.6,6.3,Horror
236222,2000,55464351,2.8,7.0,6.3,Horror
236230,2000,55464351,2.8,7.6,6.3,Horror
236234,2000,55464351,2.8,5.8,6.3,Horror
236240,2000,55464351,2.8,4.7,6.3,Horror
236243,2000,55464351,2.8,5.1,6.3,Horror
236247,2000,55464351,2.8,6.3,6.3,Horror
236254,2000,55464351,2.8,7.8,6.3,Horror
236257,2000,55464351,2.8,4.9,6.3,Horror
236284,2000,55464351,2.8,6.8,6.3,Horror
236286,2000,55464351,2.8,4.0,6.3,Horror
236288,2000,55464351,2.8,4.6,6.3,Horror
236299,2000,55464351,2.8,8.0,6.3,Horror
236302,2000,55464351,2.8,8.3,6.3,Horror
236320,2000,55464351,2.8,7.5,6.3,Horror
236327,2000,55464351,2.8,8.4,6.3,Horror
236334,2000,55464351,2.8,4.4,6.3,Horror
236336,2000,55464351,2.8,8.1,6.3,Horror
236338,2000,55464351,2.8,2.8,6.3,Horror
236347,2000,55464351,2.8,4.2,6.3,Horror
236356,2000,55464351,2.8,6.5,6.3,Mystery
236357,2000,55464351,2.8,6.0,6.3,Mystery
236358,2000,55464351,2.8,6.1,6.3,Mystery
236359,2000,55464351,2.8,6.4,6.3,Mystery
236360,2000,55464351,2.8,7.1,6.3,Mystery
236362,2000,55464351,2.8,8.5,6.3,Mystery
236363,2000,55464351,2.8,7.3,6.3,Mystery
236364,2000,55464351,2.8,6.9,6.3,Mystery
236365,2000,55464351,2.8,6.6,6.3,Mystery
236366,2000,55464351,2.8,5.5,6.3,Mystery
236367,2000,55464351,2.8,5.7,6.3,Mystery
236368,2000,55464351,2.8,5.6,6.3,Mystery
236369,2000,55464351,2.8,7.7,6.3,Mystery
236370,2000,55464351,2.8,4.8,6.3,Mystery
236371,2000,55464351,2.8,4.3,6.3,Mystery
236372,2000,55464351,2.8,5.9,6.3,Mystery
236373,2000,55464351,2.8,5.3,6.3,Mystery
236375,2000,55464351,2.8,2.4,6.3,Mystery
236377,2000,55464351,2.8,4.1,6.3,Mystery
236378,2000,55464351,2.8,7.4,6.3,Mystery
236381,2000,55464351,2.8,7.2,6.3,Mystery
236385,2000,55464351,2.8,6.2,6.3,Mystery
236386,2000,55464351,2.8,5.0,6.3,Mystery
236388,2000,55464351,2.8,6.7,6.3,Mystery
236390,2000,55464351,2.8,7.9,6.3,Mystery
236392,2000,55464351,2.8,3.6,6.3,Mystery
236393,2000,55464351,2.8,7.0,6.3,Mystery
236401,2000,55464351,2.8,7.6,6.3,Mystery
236405,2000,55464351,2.8,5.8,6.3,Mystery
236411,2000,55464351,2.8,4.7,6.3,Mystery
236414,2000,55464351,2.8,5.1,6.3,Mystery
236418,2000,55464351,2.8,6.3,6.3,Mystery
236425,2000,55464351,2.8,7.8,6.3,Mystery
236428,2000,55464351,2.8,4.9,6.3,Mystery
236455,2000,55464351,2.8,6.8,6.3,Mystery
236457,2000,55464351,2.8,4.0,6.3,Mystery
236459,2000,55464351,2.8,4.6,6.3,Mystery
236470,2000,55464351,2.8,8.0,6.3,Mystery
236473,2000,55464351,2.8,8.3,6.3,Mystery
236491,2000,55464351,2.8,7.5,6.3,Mystery
236498,2000,55464351,2.8,8.4,6.3,Mystery
236505,2000,55464351,2.8,4.4,6.3,Mystery
236507,2000,55464351,2.8,8.1,6.3,Mystery
236509,2000,55464351,2.8,2.8,6.3,Mystery
236518,2000,55464351,2.8,4.2,6.3,Mystery
236527,2000,55464351,2.8,6.5,6.3,Thriller
236528,2000,55464351,2.8,6.0,6.3,Thriller
236529,2000,55464351,2.8,6.1,6.3,Thriller
236530,2000,55464351,2.8,6.4,6.3,Thriller
236531,2000,55464351,2.8,7.1,6.3,Thriller
236533,2000,55464351,2.8,8.5,6.3,Thriller
236534,2000,55464351,2.8,7.3,6.3,Thriller
236535,2000,55464351,2.8,6.9,6.3,Thriller
236536,2000,55464351,2.8,6.6,6.3,Thriller
236537,2000,55464351,2.8,5.5,6.3,Thriller
236538,2000,55464351,2.8,5.7,6.3,Thriller
236539,2000,55464351,2.8,5.6,6.3,Thriller
236540,2000,55464351,2.8,7.7,6.3,Thriller
236541,2000,55464351,2.8,4.8,6.3,Thriller
236542,2000,55464351,2.8,4.3,6.3,Thriller
236543,2000,55464351,2.8,5.9,6.3,Thriller
236544,2000,55464351,2.8,5.3,6.3,Thriller
236546,2000,55464351,2.8,2.4,6.3,Thriller
236548,2000,55464351,2.8,4.1,6.3,Thriller
236549,2000,55464351,2.8,7.4,6.3,Thriller
236552,2000,55464351,2.8,7.2,6.3,Thriller
236556,2000,55464351,2.8,6.2,6.3,Thriller
236557,2000,55464351,2.8,5.0,6.3,Thriller
236559,2000,55464351,2.8,6.7,6.3,Thriller
236561,2000,55464351,2.8,7.9,6.3,Thriller
236563,2000,55464351,2.8,3.6,6.3,Thriller
236564,2000,55464351,2.8,7.0,6.3,Thriller
236572,2000,55464351,2.8,7.6,6.3,Thriller
236576,2000,55464351,2.8,5.8,6.3,Thriller
236582,2000,55464351,2.8,4.7,6.3,Thriller
236585,2000,55464351,2.8,5.1,6.3,Thriller
236589,2000,55464351,2.8,6.3,6.3,Thriller
236596,2000,55464351,2.8,7.8,6.3,Thriller
236599,2000,55464351,2.8,4.9,6.3,Thriller
236626,2000,55464351,2.8,6.8,6.3,Thriller
236628,2000,55464351,2.8,4.0,6.3,Thriller
236630,2000,55464351,2.8,4.6,6.3,Thriller
236641,2000,55464351,2.8,8.0,6.3,Thriller
236644,2000,55464351,2.8,8.3,6.3,Thriller
236662,2000,55464351,2.8,7.5,6.3,Thriller
236669,2000,55464351,2.8,8.4,6.3,Thriller
236676,2000,55464351,2.8,4.4,6.3,Thriller
236678,2000,55464351,2.8,8.1,6.3,Thriller
236680,2000,55464351,2.8,2.8,6.3,Thriller
236689,2000,55464351,2.8,4.2,6.3,Thriller
236698,2009,142988466,6.3,7.9,6.5,Animation
236699,2009,142988466,6.3,7.5,6.5,Animation
236700,2009,142988466,6.3,6.0,6.5,Animation
236701,2009,142988466,6.3,6.6,6.5,Animation
236702,2009,142988466,6.3,5.8,6.5,Animation
236703,2009,142988466,6.3,6.8,6.5,Animation
236704,2009,142988466,6.3,8.3,6.5,Animation
236705,2009,142988466,6.3,6.5,6.5,Animation
236707,2009,142988466,6.3,5.9,6.5,Animation
236708,2009,142988466,6.3,6.7,6.5,Animation
236710,2009,142988466,6.3,5.1,6.5,Animation
236711,2009,142988466,6.3,8.0,6.5,Animation
236712,2009,142988466,6.3,7.7,6.5,Animation
236713,2009,142988466,6.3,7.1,6.5,Animation
236714,2009,142988466,6.3,7.0,6.5,Animation
236715,2009,142988466,6.3,6.4,6.5,Animation
236717,2009,142988466,6.3,5.4,6.5,Animation
236721,2009,142988466,6.3,7.6,6.5,Animation
236723,2009,142988466,6.3,6.3,6.5,Animation
236725,2009,142988466,6.3,7.8,6.5,Animation
236730,2009,142988466,6.3,4.5,6.5,Animation
236731,2009,142988466,6.3,7.2,6.5,Animation
236733,2009,142988466,6.3,5.5,6.5,Animation
236734,2009,142988466,6.3,7.3,6.5,Animation
236736,2009,142988466,6.3,4.9,6.5,Animation
236737,2009,142988466,6.3,7.4,6.5,Animation
236739,2009,142988466,6.3,6.2,6.5,Animation
236740,2009,142988466,6.3,6.1,6.5,Animation
236742,2009,142988466,6.3,4.7,6.5,Animation
236743,2009,142988466,6.3,5.6,6.5,Animation
236745,2009,142988466,6.3,4.6,6.5,Animation
236747,2009,142988466,6.3,5.7,6.5,Animation
236751,2009,142988466,6.3,3.7,6.5,Animation
236761,2009,142988466,6.3,5.2,6.5,Animation
236768,2009,142988466,6.3,5.3,6.5,Animation
236777,2009,142988466,6.3,4.2,6.5,Animation
236783,2009,142988466,6.3,2.7,6.5,Animation
236791,2009,142988466,6.3,3.5,6.5,Animation
236795,2009,142988466,6.3,2.9,6.5,Animation
236800,2009,142988466,6.3,6.9,6.5,Animation
236813,2009,142988466,6.3,4.1,6.5,Animation
236817,2009,142988466,6.3,5.0,6.5,Animation
236827,2009,142988466,6.3,4.8,6.5,Animation
236830,2009,142988466,6.3,8.1,6.5,Animation
236842,2009,142988466,6.3,3.6,6.5,Animation
236865,2009,142988466,6.3,3.8,6.5,Animation
236913,2009,142988466,6.3,8.2,6.5,Animation
236937,2009,142988466,6.3,2.8,6.5,Animation
236939,2009,142988466,6.3,3.4,6.5,Animation
236943,2009,142988466,6.3,3.1,6.5,Animation
236944,2009,142988466,6.3,4.0,6.5,Animation
236949,2009,142988466,6.3,3.2,6.5,Animation
236958,2009,142988466,6.3,7.9,6.5,Comedy
236959,2009,142988466,6.3,7.5,6.5,Comedy
236960,2009,142988466,6.3,6.0,6.5,Comedy
236961,2009,142988466,6.3,6.6,6.5,Comedy
236962,2009,142988466,6.3,5.8,6.5,Comedy
236963,2009,142988466,6.3,6.8,6.5,Comedy
236964,2009,142988466,6.3,8.3,6.5,Comedy
236965,2009,142988466,6.3,6.5,6.5,Comedy
236967,2009,142988466,6.3,5.9,6.5,Comedy
236968,2009,142988466,6.3,6.7,6.5,Comedy
236970,2009,142988466,6.3,5.1,6.5,Comedy
236971,2009,142988466,6.3,8.0,6.5,Comedy
236972,2009,142988466,6.3,7.7,6.5,Comedy
236973,2009,142988466,6.3,7.1,6.5,Comedy
236974,2009,142988466,6.3,7.0,6.5,Comedy
236975,2009,142988466,6.3,6.4,6.5,Comedy
236977,2009,142988466,6.3,5.4,6.5,Comedy
236981,2009,142988466,6.3,7.6,6.5,Comedy
236983,2009,142988466,6.3,6.3,6.5,Comedy
236985,2009,142988466,6.3,7.8,6.5,Comedy
236990,2009,142988466,6.3,4.5,6.5,Comedy
236991,2009,142988466,6.3,7.2,6.5,Comedy
236993,2009,142988466,6.3,5.5,6.5,Comedy
236994,2009,142988466,6.3,7.3,6.5,Comedy
236996,2009,142988466,6.3,4.9,6.5,Comedy
236997,2009,142988466,6.3,7.4,6.5,Comedy
236999,2009,142988466,6.3,6.2,6.5,Comedy
237000,2009,142988466,6.3,6.1,6.5,Comedy
237002,2009,142988466,6.3,4.7,6.5,Comedy
237003,2009,142988466,6.3,5.6,6.5,Comedy
237005,2009,142988466,6.3,4.6,6.5,Comedy
237007,2009,142988466,6.3,5.7,6.5,Comedy
237011,2009,142988466,6.3,3.7,6.5,Comedy
237021,2009,142988466,6.3,5.2,6.5,Comedy
237028,2009,142988466,6.3,5.3,6.5,Comedy
237037,2009,142988466,6.3,4.2,6.5,Comedy
237043,2009,142988466,6.3,2.7,6.5,Comedy
237051,2009,142988466,6.3,3.5,6.5,Comedy
237055,2009,142988466,6.3,2.9,6.5,Comedy
237060,2009,142988466,6.3,6.9,6.5,Comedy
237073,2009,142988466,6.3,4.1,6.5,Comedy
237077,2009,142988466,6.3,5.0,6.5,Comedy
237087,2009,142988466,6.3,4.8,6.5,Comedy
237090,2009,142988466,6.3,8.1,6.5,Comedy
237102,2009,142988466,6.3,3.6,6.5,Comedy
237125,2009,142988466,6.3,3.8,6.5,Comedy
237173,2009,142988466,6.3,8.2,6.5,Comedy
237197,2009,142988466,6.3,2.8,6.5,Comedy
